자치구,교육지원청,학교급,학교명,학교_주소,위도,경도,대표_전화번호,홈페이지_URL,학교_학생수,학교_교원1인당학생수,교육복지우선지원여부_UI,위클래스_있음,전문상담교사_수,보건교사_수,진로상담실_있음,방과후교과프로그램수,방과후특기적성프로그램수
중구,중부교육지원청,고등학교,환일고등학교,서울특별시 중구 환일길 47(만리동2가),37.5537559309443,126.962588449936,02  -390 -7204,https://www.hwanil.hs.kr,374,7.1,미해당,있음,1,1,있음,14.0,10.0
강남구,강남서초교육지원청,고등학교,휘문고등학교,서울특별시 강남구 역삼로 541(대치동),37.5052894535671,127.061993880621,02  -500 -9500,http://www.whimoon.hs.kr/,1220,16.5,미해당,있음,0,1,있음,9.0,0.0
양천구,강서양천교육지원청,고등학교,광영여자고등학교,서울특별시 양천구 남부순환로30길 17. 광영여자고등학교 (신월동),37.5371981027922,126.823275879439,02  -2640-5585,http://www.kyg.hs.kr,921,12.4,해당,있음,1,1,있음,0.0,0.0
노원구,북부교육지원청,고등학교,상명고등학교,서울특별시 노원구 덕릉로 553. 상명고등학교 (중계동),37.649540794927,127.067701313205,02  -971 -6211,http://www.sangmyung.sen.hs.kr,848,11.8,해당,있음,1,1,있음,8.0,3.0
송파구,강동송파교육지원청,고등학교,영동일고등학교,서울특별시 송파구 석촌호수로 93영동일고등학교 (잠실동),37.5099746522433,127.089443727735,02  -6941-2605,http://ydi.sen.hs.kr,902,11.4,미해당,있음,1,1,있음,0.0,0.0
노원구,북부교육지원청,고등학교,청원여자고등학교,서울특별시 노원구 한글비석로 506. 청원여자고등학교 (상계동.청원초/중/고등학교),37.6652515464657,127.062532889006,02  -3399-7713,http://cheongwon-gh.sen.hs.kr,846,10.6,해당,있음,1,2,있음,12.0,0.0
구로구,남부교육지원청,고등학교,오류고등학교,서울특별시 구로구 오리로21길 2(궁동. 오류고등학교),37.5003550678039,126.827683012604,02  -2684-2300,http://oryu.sen.hs.kr,476,11.1,미해당,있음,0,1,있음,12.0,2.0
강서구,강서양천교육지원청,고등학교,동양고등학교,서울특별시 강서구 허준로 50(가양동.동양고등학교),37.5690302418497,126.846888761424,02  -2657-0878,http://www.dongyang.sen.hs.kr,447,9.1,미해당,있음,2,2,있음,15.0,7.0
강서구,강서양천교육지원청,고등학교,덕원예술고등학교,서울특별시 강서구 강서로45길 91-44. 덕원예술고등학교 (내발산동),37.5486225773288,126.829024518952,02  -2660-7906,http://dwarts.sen.hs.kr,596,16.6,미해당,있음,1,1,있음,0.0,101.0
강서구,강서양천교육지원청,고등학교,서울디지털콘텐츠고등학교,서울특별시 강서구 방화대로47길 9(방화동.서울디지털콘텐츠고등학교),37.5760316539822,126.816181097939,02  -2666-2106,https://sdcont.sen.hs.kr/,204,4.2,미해당,있음,0,1,있음,7.0,1.0
성동구,성동광진교육지원청,고등학교,서울방송고등학교,서울특별시 성동구 동호로5길 131(옥수동),37.5477744781642,127.011037345163,02  -3399-0500,https://seb.sen.hs.kr,392,6.3,해당,있음,1,1,있음,27.0,0.0
강남구,강남서초교육지원청,고등학교,대진디자인고등학교,서울특별시 강남구 광평로39길 93(수서동.대진디자인고등학교),37.4904281491372,127.095979339516,02  -2226-8418,http://daejindesign.sen.hs.kr,373,5.5,해당,있음,1,1,있음,4.0,6.0
은평구,서부교육지원청,고등학교,신진과학기술고등학교,서울특별시 은평구 은평로6길 16(응암동.학교법인신진학원),37.59871384669,126.918836393178,02  -385 -3451,http://shinjin.hs.kr,363,5.9,해당,있음,1,1,있음,12.0,0.0
은평구,서부교육지원청,고등학교,예일디자인고등학교,서울특별시 은평구 연서로 117. 예일디자인고등학교 (구산동),37.6109458980893,126.914792838283,02  -380 -0865,http://yaledesign.sen.hs.kr,442,8.5,해당,없음,0,1,있음,8.0,4.0
양천구,강서양천교육지원청,고등학교,서울금융고등학교,서울특별시 양천구 가로공원로61길 19. 서울금융고등학교 (신월동),37.5376595496119,126.825914607519,02  -2694-3710,http://seoulfc.sen.hs.kr,271,4.7,해당,있음,0,1,있음,13.0,0.0
중구,중부교육지원청,고등학교,성동글로벌경영고등학교,서울특별시 중구 퇴계로 375(신당동. 성동글로벌경영고등학교),37.5658547150955,127.0135246262,02  -2252-1932,http://sdglobal.sen.hs.kr,330,6.5,해당,있음,0,1,있음,20.0,3.0
동대문구,동부교육지원청,고등학교,서울정화고등학교,서울특별시 동대문구 홍릉로15길 50(제기동)서울정화고등학교,37.586048641672,127.041070321981,02  -960 -1495,http://jeonghwa.sen.hs.kr,259,6.5,미해당,있음,0,2,있음,14.0,0.0
구로구,남부교육지원청,고등학교,예림디자인고등학교,서울특별시 구로구 오리로21길 2(궁동.예림디자인고등학교),37.5003550678039,126.827683012604,02  -2683-7019,http://yerim.sen.hs.kr,355,9.1,해당,있음,0,1,있음,9.0,2.0
도봉구,북부교육지원청,고등학교,세그루패션디자인고등학교,서울특별시 도봉구 시루봉로 53세그루패션디자인고등학교(쌍문동),37.6562750160952,127.026703057445,070 -1532-1530,http://sfd.sen.hs.kr,358,6.3,해당,있음,1,1,있음,10.0,2.0
중랑구,동부교육지원청,고등학교,송곡관광고등학교,서울특별시 중랑구 양원역로 67송곡관광고등학교(망우동),37.6065806263938,127.10537791548,02  -6077-9462,http://sgi.sen.hs.kr,266,7.2,해당,있음,0,1,있음,14.0,0.0
관악구,동작관악교육지원청,중학교,서울산업정보학교,서울특별시 관악구 신림로 67. 서울산업정보학교 (신림동),37.4705041702937,126.941940568518,02  -6331-1900,http://sis.sen.sc.kr,0,0.0,미해당,있음,0,1,있음,1.0,4.0
중구,중부교육지원청,중학교,서울실용음악고등학교,서울특별시 중구 퇴계로88가길 8(신당동.서울실용음악고등학교),37.5633445927889,127.020631303957,02  -2231-5210,http://www.seoulmusic.hs.kr,129,21.5,미해당,있음,0,0,있음,1.0,4.0
성동구,성동광진교육지원청,중학교,서울온라인학교,서울특별시 성동구 왕십리로 199(행당동) 후관 4층 서울온라인학교,37.5552642216916,127.041141809583,02  -6953-9700,http://seoulonline.sen.hs.kr,0,0.0,미해당,있음,0,0,있음,1.0,4.0
동대문구,동부교육지원청,중학교,장평중학교,서울특별시 동대문구 답십리로72길 158. 장평중학교 (장안동),37.5668596067189,127.070477570556,02  -2243-8282,http://jangpyung.sen.ms.kr,763,13.4,해당,있음,0,1,있음,5.0,5.0
동대문구,동부교육지원청,중학교,전농중학교,서울특별시 동대문구 사가정로13길 71(전농동.전농중학교),37.5820442761539,127.059279434844,02  -2242-6652,http://jeonnong.sen.ms.kr,393,12.7,해당,있음,0,1,있음,2.0,5.0
동대문구,동부교육지원청,중학교,전동중학교,서울특별시 동대문구 장안벚꽃로 291(휘경동.전동중학교),37.5861935915453,127.070929087368,02  -2212-9266,http://jeondong.sen.ms.kr,425,12.5,해당,있음,1,1,있음,9.0,6.0
중랑구,동부교육지원청,중학교,용마중학교,서울특별시 중랑구 면목로28길 18(면목동. 용마중학교),37.5745091144718,127.086267425784,02  -3496-0217,http://yongma.sen.ms.kr,471,11.2,해당,있음,0,1,있음,2.0,4.0
중랑구,동부교육지원청,중학교,영란여자중학교,서울특별시 중랑구 망우로73길 56(망우동),37.6031323992803,127.105332396209,02  -2209-0143,http://youngran.sen.ms.kr,252,9.0,해당,있음,0,1,있음,17.0,6.0
중랑구,동부교육지원청,중학교,혜원여자중학교,서울특별시 중랑구 봉우재로 58길 39(망우동),37.5932798745236,127.097042711299,02  -6491-7918,http://hyewon.ms.kr,354,11.4,해당,있음,1,1,있음,10.0,7.0
은평구,서부교육지원청,중학교,불광중학교,서울특별시 은평구 불광로 180. 불광중학교 (불광동),37.6231798247545,126.932389206759,02  -384 -6591,http://bulgwang.sen.ms.kr,530,11.5,해당,있음,1,1,있음,8.0,8.0
서대문구,서부교육지원청,중학교,연북중학교,서울특별시 서대문구 연희로36길 32(연희동),37.5775532912341,126.938295387125,02  -332 -7378,http://yeonbuk.sen.ms.kr,220,8.1,해당,있음,0,1,있음,1.0,6.0
은평구,서부교육지원청,중학교,은평중학교,서울특별시 은평구 갈현로17나길 12-1(구산동),37.6106351824588,126.908347176378,02  -382 -3545,http://eunpyeong.sen.ms.kr,531,10.8,해당,있음,1,2,있음,2.0,5.0
은평구,서부교육지원청,중학교,증산중학교,서울특별시 은평구 증산로5길 27-30. 증산중학교 (증산동),37.5840017285564,126.905739176287,02  -303 -9294,http://jeungsan.sen.ms.kr,507,11.5,해당,있음,0,1,있음,3.0,8.0
은평구,서부교육지원청,중학교,신도중학교,서울특별시 은평구 진관1로 77-30(진관동),37.6329931167171,126.930713128967,02  -389 -4301,http://shindo.sen.ms.kr,1012,11.4,해당,있음,0,2,있음,0.0,7.0
서대문구,서부교육지원청,중학교,이화여자대학교사범대학부속이화?금란중학교,서울특별시 서대문구 성산로 520(대신동),37.5626393076934,126.944488566727,02  -392 -6175,http://ewha.sen.ms.kr,492,14.9,미해당,있음,0,1,있음,1.0,4.0
영등포구,남부교육지원청,중학교,영남중학교,서울특별시 영등포구 대림로31나길 17. 영남중학교 (대림동),37.4978721812656,126.895836459703,02  -848 -9333,http://yeongnam.sen.ms.kr,408,10.7,해당,있음,1,1,있음,0.0,0.0
구로구,남부교육지원청,중학교,오남중학교,서울특별시 구로구 오리로9길 25(오류동),37.4870039026157,126.83717096334,02  -2687-4235,http://ohnam.sen.ms.kr,551,11.7,해당,있음,1,1,있음,0.0,3.0
구로구,남부교육지원청,중학교,우신중학교,서울특별시 구로구 부일로 917. 우신중학교 (궁동),37.4949023087281,126.826353599765,02  -2610-1610,http://wooshin.ms.kr,255,9.8,해당,있음,0,1,있음,0.0,1.0
노원구,북부교육지원청,중학교,노일중학교,서울특별시 노원구 동일로231길 24. 노일중학교 (상계동),37.6722888633529,127.053889693074,02  -3391-0092,http://noil.sen.ms.kr,326,10.5,해당,있음,0,1,있음,0.0,0.0
도봉구,북부교육지원청,중학교,백운중학교,서울특별시 도봉구 도봉로129길 50(쌍문동),37.6562806786387,127.035622286787,02  -998 -4035,http://baekwoon.sen.ms.kr,436,10.9,해당,있음,0,1,있음,8.0,3.0
도봉구,북부교육지원청,중학교,북서울중학교,서울특별시 도봉구 도봉로169가길 33(도봉동),37.6815704209468,127.042573542277,02  -956 -1004,https://bukseoul.sen.ms.kr,384,9.8,해당,있음,2,1,있음,1.0,4.0
노원구,북부교육지원청,중학교,신창중학교,서울 노원구 월계로45길 92(월계동.신창중학교),37.6285588034653,127.047477602261,02  -904 -4206,http://sc.sen.ms.kr,285,10.2,해당,있음,1,1,있음,0.0,1.0
노원구,북부교육지원청,중학교,온곡중학교,서울특별시 노원구 노원로 492(상계동.온곡중학교),37.660581424498,127.064332662253,02  -934 -8908,http://ongok.sen.ms.kr,445,11.7,해당,있음,1,1,있음,0.0,8.0
노원구,북부교육지원청,중학교,중평중학교,서울특별시 노원구 동일로203길 87(하계동.중평중학교),37.6369763760003,127.062335387205,02  -977 -3026,http://jungpyong.sen.ms.kr/,743,12.4,해당,있음,1,1,있음,0.0,3.0
노원구,북부교육지원청,중학교,광운중학교,서울특별시 노원구 광운로1길 24(월계동.광운중학교),37.6192431974844,127.056540751938,02  -942 -2372,http://kwangwoon.sen.ms.kr,334,11.5,해당,있음,0,1,있음,0.0,3.0
노원구,북부교육지원청,중학교,재현중학교,서울특별시 노원구 덕릉로82길 64(중계동.재현중/고등학교),37.6612906377296,127.080799772038,02  -932 -4816,http://jaehyun.sen.ms.kr,518,12.3,해당,있음,1,1,있음,0.0,1.0
노원구,북부교육지원청,중학교,청원중학교,서울특별시 노원구 한글비석로 506. 청원중학교 (상계동.청원초/중/고등학교),37.6652515464657,127.062532889006,02  -3399-7722,http://cheongwon.sen.ms.kr,497,12.1,해당,있음,1,1,있음,0.0,2.0
종로구,중부교육지원청,중학교,서울대학교사범대학부설여자중학교,서울특별시 종로구 대학로 64. 서울대학교사범대학부설여자중학교 (이화동),37.577618353105,127.004315334067,02  -762 -5252,http://snu.sen.ms.kr,336,6.7,해당,있음,0,1,있음,0.0,11.0
종로구,중부교육지원청,중학교,배화여자중학교,서울특별시 종로구 필운대로1길 34배화여자중학교,37.5795440101952,126.967291871532,02  -725 -6451,http://www.paiwha.ms.kr,354,9.8,해당,있음,1,1,있음,1.0,6.0
송파구,강동송파교육지원청,중학교,거원중학교,서울특별시 송파구 양산로2길 30(거여동.거원중학교),37.4876964764281,127.146542554504,02  -405 -4205,http://geowon.sen.ms.kr,414,10.9,해당,있음,2,1,있음,0.0,3.0
송파구,강동송파교육지원청,중학교,오금중학교,서울특별시 송파구 오금로35길 20(오금동.오금중학교),37.5052111047982,127.129112056324,02  -402 -4778,http://ogeum.sen.ms.kr,344,11.5,해당,있음,2,1,있음,0.0,1.0
강동구,강동송파교육지원청,중학교,명일중학교,서울특별시 강동구 양재대로156길 57(고덕동.명일중학교),37.5576563502383,127.14729852725,02  -429 -5641,http://myungil.sen.ms.kr,1108,15.2,해당,있음,0,2,있음,3.0,6.0
강동구,강동송파교육지원청,중학교,강명중학교,서울특별시 강동구 상일로12길 56(강일동. 강명중학교),37.5556127825867,127.174608361426,02  -440 -3200,http://gangmyoung.sen.ms.kr,723,12.3,해당,있음,1,1,있음,6.0,4.0
송파구,강동송파교육지원청,중학교,배명중학교,서울특별시 송파구 삼학사로 11(삼전동.배명중고등학교),37.4976894981876,127.095811765574,070 -4014-2595,http://bm.sen.ms.kr,448,10.4,해당,있음,1,1,있음,4.0,7.0
강동구,강동송파교육지원청,중학교,성덕여자중학교,서울특별시 강동구 구천면로 396. 성덕여자중학교 (천호동),37.5498545397762,127.141541303447,02  -475 -4626,http://www.sd.ms.kr,516,11.5,해당,있음,1,1,있음,1.0,3.0
강서구,강서양천교육지원청,중학교,방화중학교,서울특별시 강서구 개화동로27길 9(방화동),37.5643347062636,126.807106919786,02  -2662-4452,http://banghwa.sen.ms.kr,285,8.4,해당,있음,1,1,있음,0.0,9.0
강서구,강서양천교육지원청,중학교,염경중학교,서울특별시 강서구 양천로69길 35(염창동.염경중학교),37.5545378116366,126.870529242403,02  -3661-6252,http://yeomgyeong.sen.ms.kr,572,11.7,해당,있음,1,1,있음,1.0,10.0
강서구,강서양천교육지원청,중학교,신정여자중학교,서울특별시 강서구 등촌로13아길 20신정여자중학교,37.5384117486135,126.85717155125,02  -6949-3511,http://shinjeong.sen.ms.kr,385,11.3,해당,있음,0,1,있음,1.0,4.0
강서구,강서양천교육지원청,중학교,마곡하늬중학교,서울특별시 강서구 마곡서1로 16(마곡동),37.5581678959806,126.820984775861,02  -6985-5900,http://magokhanui.sen.ms.kr,790,13.4,미해당,있음,0,1,있음,2.0,5.0
강남구,강남서초교육지원청,중학교,구룡중학교,서울특별시 강남구 선릉로 103(개포동.구룡중학교),37.4862129389068,127.056507505045,02  -577 -3708,http://gury.sen.ms.kr/,906,14.6,해당,있음,2,1,있음,0.0,4.0
강남구,강남서초교육지원청,중학교,도곡중학교,서울특별시 강남구 언주로57길 31(도곡동.도곡중학교),37.4922937289635,127.044785558988,02  -3462-5951,http://dogok.sen.ms.kr,813,14.3,해당,있음,1,1,있음,0.0,3.0
강남구,강남서초교육지원청,중학교,신구중학교,서울특별시 강남구 압구정로36길 17(신사동.신구중학교),37.5274422864928,127.031672730195,02  -548 -5038,http://shingu.sen.ms.kr,254,10.2,해당,있음,0,1,있음,2.0,3.0
강남구,강남서초교육지원청,중학교,언북중학교,서울특별시 강남구 도산대로38길 27(논현동.언북중학교),37.5194111496903,127.033490549669,02  -544 -1311,http://eonbuk.sen.ms.kr,302,11.2,해당,있음,0,1,있음,0.0,3.0
